Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
8,7,1,1s1,9s1,0.5,0,2S,860014.1825892504,860.0141825892504,True,28115158,O,-0.3950617283950617,-0.3954302732954837,-0.36006665229797363,952.2645323856058,-10.02861763437183,962.2931500199777,-10750.177282365628
8,7,1,1s1,10s1,0.5,0,2S,862056.7162728999,862.0567162728998,True,28115158,O,-0.32,-0.3202695600002709,-0.34901127219200134,-789.4369331040393,-7.335101283839993,-782.1018318201993,-8707.64359871616
9,8,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,F,-40.5,-40.5437308495322,-40.22469711303711,7491.373191782791,-1189.9770374859554,8681.350229268746,-1102061.142962514
9,8,1,1s1,2s1,0.5,0,2S,826545.8572218855,826.5458572218855,True,28115158,F,-10.125,-10.138673476830911,-9.911686897277832,5804.545229503027,-372.0742593714999,6176.619488874527,-275515.2857406285
9,8,1,1s1,3s1,0.5,0,2S,979609.904855568,979.609904855568,True,28115158,F,-4.5,-4.504841021029328,-4.132364273071289,10003.877763281725,-131.73089305400478,10135.60865633573,-122451.238106946
9,8,1,1s1,4s1,0.5,0,2S,1033182.3215273569,1033.1823215273569,True,28115158,F,-2.53125,-2.53680986245887,-2.4224677085876465,2960.116948345175,-151.2915648428793,3111.4085131880543,-68878.82143515712
9,8,1,1s1,5s1,0.5,0,2S,1057978.6972440134,1057.9786972440133,True,28115158,F,-1.62,-1.6228983632361276,-1.5799932479858398,1088.6391815047732,-78.8684814994362,1167.5076630042095,-44082.44571850057
9,8,1,1s1,6s1,0.5,0,2S,1071448.3334357776,1071.4483334357776,True,28115158,F,-1.125,-1.1266972150130834,-1.2158513069152832,-2472.190003424572,-46.183573263501906,-2426.00643016107,-30612.8095267365
9,8,1,1s1,7s1,0.5,0,2S,1079570.0992285851,1079.5700992285851,True,28115158,F,-0.826530612244898,-0.8276083657193454,-0.8522739410400391,-700.5116631020486,-29.32716607114335,-671.1844970309053,-22491.04373392886
9,8,1,1s1,8s1,0.5,0,2S,1084841.4376037247,1084.8414376037247,True,28115158,F,-0.6328125,-0.633539006214421,-0.7050020098686218,-1964.376635943631,-19.769241210721827,-1944.6073947329091,-17219.70535878928
9,8,1,1s1,9s1,0.5,0,2S,1088455.44983952,1088.45544983952,True,28115158,F,-0.5,-0.5005126999734554,-0.4590206742286682,1115.1042616638795,-13.951277006002064,1129.0555386698813,-13605.693122994
9,8,1,1s1,10s1,0.5,0,2S,1091040.5315328888,1091.0405315328887,True,28115158,F,-0.405,-0.4053751911160486,-0.3590278625488281,1250.9655887374888,-10.209470374860581,1261.1750591123496,-11020.611429625142
10,9,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Ne,-50.0,-50.06669479034232,-49.63898468017578,9823.727308455705,-1814.8577006000012,11638.585009055707,-1360569.3122994
10,9,1,1s1,2s1,0.5,0,2S,1020426.98422455,1020.42698422455,True,28115158,Ne,-12.5,-12.520852885627379,-12.350136756896973,4077.9865921528744,-567.435925150024,4645.422517302898,-340142.32807485
10,9,1,1s1,3s1,0.5,0,2S,1209394.9442661332,1209.3949442661333,True,28115158,Ne,-5.555555555555555,-5.562943564564578,-5.161351680755615,10726.833896846267,-201.0379667333527,10927.87186357962,-151174.36803326666
10,9,1,1s1,4s1,0.5,0,2S,1275533.7302806876,1275.5337302806877,True,28115158,Ne,-3.125,-3.1325101495910608,-3.0246706008911133,2730.102030979801,-204.36158128750364,2934.4636122673046,-85035.5820187125
10,9,1,1s1,5s1,0.5,0,2S,1306146.539807424,1306.146539807424,True,28115158,Ne,-2.0,-2.0039240965917253,-1.9599215984344482,1090.5888651220391,-106.78010802400286,1197.368973146042,-54422.772491976
